date,series_id,category_zh,category_en,value,period,footnotes
1998-02,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,246.9,M02,
1998-03,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,247.5,M03,
1998-04,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,248.8,M04,
1998-05,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,248.9,M05,
1998-06,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,248.6,M06,
1998-07,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,249.0,M07,
1998-08,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,249.1,M08,
1998-09,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,253.7,M09,
1998-10,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,257.0,M10,
1998-11,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,257.1,M11,
1998-12,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,257.3,M12,
1999-01,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,258.4,M01,
1999-02,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,261.3,M02,
1999-03,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,261.4,M03,
1999-04,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,261.2,M04,
1999-05,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,261.6,M05,
1999-06,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,262.1,M06,
1999-07,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,262.3,M07,
1999-08,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,264.5,M08,
1999-09,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,267.0,M09,
1999-10,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,269.0,M10,
1999-11,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,255.7,M11,
1999-12,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,256.0,M12,
2000-01,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,273.9,M01,
2000-02,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,278.3,M02,
2000-03,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,276.9,M03,
2000-04,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,276.7,M04,
2000-05,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,276.8,M05,
2000-06,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,277.5,M06,
2000-07,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,278.1,M07,
2000-08,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,280.2,M08,
2000-09,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,284.8,M09,
2000-10,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,285.2,M10,
2000-11,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,284.8,M11,
2000-12,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,285.4,M12,
2001-01,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,289.2,M01,
2001-02,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,290.4,M02,
2001-03,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,290.8,M03,
2001-04,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,290.8,M04,
2001-05,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,290.7,M05,
2001-06,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,293.9,M06,
2001-07,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,295.1,M07,
2001-08,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,298.0,M08,
2001-09,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,305.4,M09,
2001-10,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,307.2,M10,
2001-11,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,304.7,M11,
2001-12,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,294.7,M12,
2002-01,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,303.0,M01,
2002-02,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,314.4,M02,
2002-03,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,314.2,M03,
2002-04,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,314.4,M04,
2002-05,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,315.6,M05,
2002-06,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,317.4,M06,
2002-07,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,318.3,M07,
2002-08,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,319.6,M08,
2002-09,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,323.2,M09,
2002-10,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,323.2,M10,
2002-11,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,324.0,M11,
2002-12,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,323.3,M12,
2003-01,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,329.5,M01,
2003-02,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,332.8,M02,
2003-03,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,333.2,M03,
2003-04,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,332.3,M04,
2003-05,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,332.5,M05,
2003-06,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,334.3,M06,
2003-07,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,335.0,M07,
2003-08,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,338.5,M08,
2003-09,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,338.2,M09,
2003-10,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,339.7,M10,
2003-11,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,336.0,M11,
2003-12,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,342.8,M12,
2004-01,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,345.4,M01,
2004-02,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,348.6,M02,
2004-03,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,348.9,M03,
2004-04,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,349.5,M04,
2004-05,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,349.6,M05,
2004-06,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,350.6,M06,
2004-07,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,349.5,M07,
2004-08,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,353.3,M08,
2004-09,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,352.8,M09,
2004-10,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,353.8,M10,
2004-11,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,354.4,M11,
2004-12,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,355.9,M12,
2005-01,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,357.4,M01,
2005-02,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,359.9,M02,
2005-03,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,360.6,M03,
2005-04,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,361.3,M04,
2005-05,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,362.3,M05,
2005-06,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,363.4,M06,
2005-07,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,364.0,M07,
2005-08,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,364.6,M08,
2005-09,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,372.4,M09,
2005-10,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,373.9,M10,
2005-11,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,373.6,M11,
2005-12,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,374.3,M12,
2006-01,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,379.2,M01,
2006-02,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,382.0,M02,
2006-03,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,383.1,M03,
2006-04,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,383.1,M04,
2006-05,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,384.7,M05,
2006-06,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,386.7,M06,
2006-07,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,386.3,M07,
2006-08,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,391.3,M08,
2006-09,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,393.9,M09,
2006-10,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,398.4,M10,
2006-11,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,398.5,M11,
2006-12,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,399.5,M12,
2007-01,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,405.668,M01,
2007-02,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,407.809,M02,
2007-03,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,413.665,M03,
2007-04,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,414.217,M04,
2007-05,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,414.694,M05,
2007-06,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,415.635,M06,
2007-07,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,418.394,M07,
2007-08,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,427.425,M08,
2007-09,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,430.114,M09,
2007-10,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,431.432,M10,
2007-11,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,431.606,M11,
2007-12,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,434.352,M12,
2008-01,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,437.822,M01,
2008-02,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,439.052,M02,
2008-03,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,439.906,M03,
2008-04,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,442.16,M04,
2008-05,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,442.77,M05,
2008-06,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,443.309,M06,
2008-07,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,444.382,M07,
2008-08,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,458.989,M08,
2008-09,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,462.787,M09,
2008-10,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,463.825,M10,
2008-11,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,462.694,M11,
2008-12,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,464.544,M12,
2009-01,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,468.432,M01,
2009-02,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,469.996,M02,
2009-03,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,472.185,M03,
2009-04,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,472.507,M04,
2009-05,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,472.588,M05,
2009-06,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,476.974,M06,
2009-07,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,481.768,M07,
2009-08,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,490.102,M08,
2009-09,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,493.636,M09,
2009-10,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,494.435,M10,
2009-11,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,495.66,M11,
2009-12,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,496.58,M12,
2010-01,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,500.551,M01,
2010-02,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,502.812,M02,
2010-03,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,502.273,M03,
2010-04,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,501.17,M04,
2010-05,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,502.345,M05,
2010-06,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,504.87,M06,
2010-07,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,504.856,M07,
2010-08,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,504.635,M08,
2010-09,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,508.892,M09,
2010-10,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,510.335,M10,
2010-11,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,510.185,M11,
2010-12,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,513.904,M12,
2011-01,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,522.026,M01,
2011-02,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,520.778,M02,
2011-03,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,522.903,M03,
2011-04,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,522.44,M04,
2011-05,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,523.64,M05,
2011-06,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,524.307,M06,
2011-07,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,525.981,M07,
2011-08,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,530.785,M08,
2011-09,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,538.887,M09,
2011-10,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,540.431,M10,
2011-11,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,541.618,M11,
2011-12,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,540.742,M12,
2012-01,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,547.629,M01,
2012-02,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,548.192,M02,
2012-03,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,550.401,M03,
2012-04,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,550.666,M04,
2012-05,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,553.994,M05,
2012-06,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,555.121,M06,
2012-07,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,559.0,M07,
2012-08,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,571.037,M08,
2012-09,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,577.816,M09,
2012-10,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,577.676,M10,
2012-11,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,580.307,M11,
2012-12,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,578.816,M12,
2013-01,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,586.606,M01,
2013-02,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,585.637,M02,
2013-03,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,588.67,M03,
2013-04,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,588.734,M04,
2013-05,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,590.842,M05,
2013-06,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,590.797,M06,
2013-07,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,594.314,M07,
2013-08,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,591.77,M08,
2013-09,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,599.859,M09,
2013-10,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,604.834,M10,
2013-11,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,606.596,M11,
2013-12,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,607.855,M12,
2014-01,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,601.006,M01,
2014-02,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,604.231,M02,
2014-03,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,602.091,M03,
2014-04,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,605.715,M04,
2014-05,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,607.559,M05,
2014-06,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,606.46,M06,
2014-07,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,608.757,M07,
2014-08,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,622.421,M08,
2014-09,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,627.613,M09,
2014-10,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,631.817,M10,
2014-11,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,631.814,M11,
2014-12,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,635.884,M12,
2015-01,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,640.246,M01,
2015-02,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,639.453,M02,
2015-03,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,642.611,M03,
2015-04,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,642.694,M04,
2015-05,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,642.547,M05,
2015-06,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,637.974,M06,
2015-07,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,641.636,M07,
2015-08,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,651.553,M08,
2015-09,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,655.742,M09,
2015-10,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,658.714,M10,
2015-11,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,660.713,M11,
2015-12,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,664.102,M12,
2016-01,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,663.452,M01,
2016-02,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,660.05,M02,
2016-03,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,658.775,M03,
2016-04,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,666.544,M04,
2016-05,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,666.306,M05,
2016-06,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,675.052,M06,
2016-07,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,678.015,M07,
2016-08,CUUR0000SEEA,大学教科书,Educational books and supplies（SEEA聚合）,687.438,M08,
